date,AAPL,AMZN,GOOGL,JPM,MSFT,NVDA,PFE,XOM
2013-04-02,0.002056377381154606,0.006544092351209674,0.014790436603294266,0.009408321137361453,0.006641034603285689,-0.010878323932312584,0.013522884882108288,-0.002093202599977917
2013-04-03,0.005114106464621404,-0.016299435671915052,-0.008410364033799689,-0.029618889809444937,-0.008333333333333415,-0.012138492871690554,-0.006842285323298003,-0.007175977036873338
2013-04-04,-0.009884497219377453,0.00019302783461383477,-0.013808038133937162,0.013660618996798268,0.001225490196078427,0.009813623618670553,0.004478126076472577,-0.0017791615701101549
2013-04-05,-0.010567437171455363,-0.013895321908290903,-0.015118141895924642,0.008843967150979015,0.003671970624234966,0.01755818701510825,-0.002057613168724215,-0.008466079982176522
2013-04-08,0.007112481412439475,0.013582276499138901,-0.010471873473048343,0.013984554372782343,-0.0038327526132404532,-0.0024077046548957037,0.0020618556701030855,-0.004606224019773175
2013-04-09,0.0018066224208412862,0.008457231125699849,0.0036136028657154373,0.0020584602717168554,0.035676810073452137,0.016090104585679832,-0.0017146776406036235,0.001918735891647927
2013-04-10,0.020399330459972553,0.013900589721988155,0.016112738037551644,0.011709120788824912,0.022627490712597176,0.015835312747426666,0.027825489522500968,-0.0010138560324433055
2013-04-11,-0.0031217164138338527,0.01918646372323174,0.00026574958196912135,0.0012182741116750773,-0.04441875825627484,-0.004676539360872978,0.024064171122994527,0.006089309878213767
2013-04-12,-0.010430785645098584,0.011191402631091307,-0.000430243216338444,-0.0060839586290813985,-0.005011232071885252,0.025058731401722767,0.000979112271540572,-0.0025778973324367405
2013-04-15,-0.023149874836929762,-0.018873456224575702,-0.010277679429467446,-0.0220363191185472,-0.003473428273706114,-0.02062643239113826,-0.007173133355070194,-0.028093044162265435
2013-04-16,0.015220453996015237,0.017256835499775747,0.01463041322989822,0.011683705403713773,0.00975949808295562,0.010920436817472678,0.016091954022988464,0.0013874436351024588
2013-04-17,-0.05499298751547832,-0.018139090842329453,-0.01362540756725894,-0.03505877500515575,-0.0050051777701070055,-0.013503086419753174,-0.002262443438914019,-0.006119385752222595
2013-04-18,-0.02668796096123227,-0.02984293193717258,-0.021271152622109435,-0.0032058132079504364,-0.001214223764093636,-0.019163081736409904,-0.009070294784580546,0.00627323420074366
2013-04-19,-0.0038780797434611047,0.0034692776193046004,0.044333750717378884,0.012650085763293184,0.03386592566863489,0.0023923444976077235,0.015364498202026677,0.009582082659893798
2013-04-22,0.020844274680542618,0.012407805777504777,0.000305244434097629,0.002540757992801179,0.035780278850999325,0.0015910898965791898,-0.004185447520927199,0.007318467695826225
2013-04-23,0.018711986065654385,0.020299753367482243,0.009730880036837863,0.017317845828933587,-0.007460265974699842,0.026211278792692694,0.004849660523763344,0.01373595186740828
2013-04-24,-0.0016443031102149064,-0.0004462625511342244,0.006874670925641979,0.01141789495536627,0.03790849673202623,0.034055727554179516,-0.015444015444015302,0.001455767077267689
2013-04-25,0.007195747465173596,0.02202544832204789,-0.005352541437861791,0.005747126436781658,0.005667506297229119,0.00823353293413187,-0.011111111111111072,-0.01520742480152093
2013-04-26,0.021611281472885713,-0.07240626137604655,-0.009491930574916374,-0.002448979591836653,-0.004696305572949311,-0.0044543429844098315,-0.005617977528089901,-0.0007948223004426991
2013-04-29,0.03095601226160083,-0.019897178289706052,0.02201088128539075,0.0008183306055646877,0.025794274929223038,0.011931394481730084,0.011299435028248483,0.0023863636363634644
2013-04-30,0.029432490800820776,0.0162969488267799,0.0067273341554057176,0.0018397383483237384,0.01502606562404174,0.014738393515106862,-0.04469273743016755,0.0088425348599932
2013-05-01,-0.007880899608247338,-0.021984949371577245,-0.005020871229348911,-0.02040399918384006,-0.01148036253776441,-0.008714596949890963,-0.005847953216374324,-0.01663108214406106
2013-05-02,0.014181978688788455,0.01740321476050455,0.011189279177215683,0.001458029577171338,0.01344743276283622,0.01172161172161168,0.01280276816609005,0.012798537310021674
2013-05-03,0.010010102803488685,0.021777865769154525,0.01941887164340428,-0.010607321131447578,0.009951749095295614,0.004344677769732019,-0.010591048855483343,0.015683177253751568
2013-05-06,0.023844636512410977,-0.009029257895756704,0.018717741727813708,0.012823207904141265,0.007763511495968878,-0.002883922134102268,-0.008287292817679592,0.0062208398133747345
2013-05-07,-0.004453351485058432,0.007860159549507362,-0.005014311031994456,0.01992528019925288,-0.013037037037036958,-0.013015184381778733,0.010793871866295435,0.006292779863104503
2013-05-08,0.011298408943492877,0.003686028013812903,0.019131388977716934,0.012617012617012646,-0.009606724707295067,0.01824175824175822,-0.01033413709955222,0.0060340098738342896
2013-05-09,-0.015242338084113682,0.005721354569352188,-0.0024610533335711615,-0.014469453376205754,-0.010003031221582415,0.0007914238434421073,-0.004524886877828038,-0.007306434023991337
2013-05-10,-0.008319949488757361,0.01333794587945869,0.010040449296006226,-0.0016313213703099683,0.0009185548071035665,0.04529115744069001,0.00419580419580412,-0.009776996594529241
2013-05-13,0.003908211881025858,0.0033380116071766164,-0.0030672667278167642,0.014501633986928164,0.01040073416947096,-0.02063273727647863,0.02263231197771587,-0.0004437541601953754
2013-05-14,-0.023926000726569696,0.014441798041662013,0.010905643348258831,0.011274411113348037,0.015137753557372013,0.014747191011235783,0.0010214504596526286,0.011209766925638132
2013-05-15,-0.03381723270539427,-0.006596355234226414,0.03245384618156644,0.01712124228548695,0.009394572025052117,0.01695501730103821,0.0054421768707482165,0.0014268466688618364
2013-05-16,0.013356903379134977,-0.00915366146458585,-0.013123826223612411,-0.0023487962419260766,0.006943418525631628,-0.004423273222184387,-0.01048714479025703,-0.005918456817185391
2013-05-17,-0.003033060846454383,0.02188399212479175,0.005874838550806727,0.026093780655287446,0.02318075117370899,0.01640464798359531,-0.009914529914529902,0.011686879823594287
2013-05-20,0.02232034665606797,-0.008410522415709498,-0.0007148749814853694,-0.00019120458891008774,0.006022368798394018,-0.0020174848688634395,-0.008977900552486262,0.008282476024411345
2013-05-21,-0.007383561145905881,0.004595897320928133,-0.0017171032766808425,0.013960604322050152,-0.006556442417331776,0.005390835579514919,0.0027874564459930973,0.003026372676178113
2013-05-22,0.003852981682415546,-0.021944506434575795,-0.019350198319816436,0.011505092417955387,-0.006886657101865201,-0.034852546916890104,0.018068102849200907,-0.006573275862068906
2013-05-23,0.0017811119658051044,-0.004411317310617502,-0.007454262529408284,-0.0052209584187954405,-0.013290956370991092,0.015972222222222276,-0.006484641638225264,-0.004338865386701252
2013-05-24,0.006807804593843114,-0.00022918258212378806,-0.010727273714886354,0.005810684161199564,0.003484626647144884,-0.0061517429938483525,-0.0024046719340432565,-0.0028325525656389683
2013-05-28,-0.008335849341434831,0.02120424849086877,0.009103019995346573,0.017517704062616657,0.021914850156117938,-0.0006877579092159358,-0.0010330578512396382,0.009286572708401497
2013-05-29,0.007952402925976765,-0.006584608477683607,-0.01470586901655857,0.0012820512820512775,-0.003997715591090856,-0.00619408121128695,-0.025163736642537016,-0.003247456159341855
2013-05-30,0.014901469695205671,0.004895868640078405,0.002821515122787277,0.017376989207975146,0.004300458715596367,0.013157894736842257,-0.0010608203677511252,0.00010860121633360365
2013-05-31,-0.004086099511094066,0.008882059738410275,0.000525910741107305,-0.01851851851851838,-0.003711104767342377,-0.010936431989063577,-0.036106194690265436,-0.017591486589206284
2013-06-03,0.0021899582553799313,-0.008618127786032659,-0.004118386055004475,-0.0018318373328448656,0.01977077363896873,-0.0013821700069109877,0.019096584649283876,0.01094285398474626
2013-06-04,-0.0031278877439293584,-0.004421462829736211,-0.009831230391425416,-0.008258396035970006,-0.016858668165214974,0.0013840830449827202,-0.00324324324324321,-0.007325606822654596
2013-06-05,-0.009347672663198692,0.005532555513737325,0.0006984052266665319,-0.01868985936343448,-0.006001714775650258,-0.0214236351071182,-0.006507592190889366,-0.012556448948122023
2013-06-06,-0.014940137229092154,0.002470337238462239,0.005746027179052593,0.008862907788044438,0.005175388154111449,0.006355932203389925,0.022925764192139653,0.006469604015616248
2013-06-07,0.007642435553370186,0.03375275361236607,0.017452478011093175,0.014392523364485932,0.02030892448512578,0.013684210526315743,0.005336179295624355,0.013521001884074124
2013-06-10,-0.006611656669169963,0.01516957416838216,0.011924009930391444,0.0016583747927030323,-0.005606952621250438,-0.0003461405330564826,0.0038924274593064023,-0.0036085292509567823
2013-06-11,-0.0029394642615054867,-0.02237876685523188,-0.011693727666903575,-0.016004415011037443,-0.017761488581900076,-0.018698060941828243,0.0017624250969334732,-0.007243195785777146
2013-06-12,-0.01236199135556404,-0.011318145425431081,-0.008899614824652291,-0.005795475789867277,0.004592422502870175,-0.008468595624558817,0.00035186488388450066,-0.00795931903603797
2013-06-13,0.008734819748175582,0.015165458092538664,0.005756989730217654,0.01861602106054905,-0.008142857142857007,0.022775800711743566,0.022863172704889134,0.017717851571205756
2013-06-14,-0.013567606015988942,-0.00652670510170783,-0.0022349372406385015,-0.01919881853424399,-0.009073887368572842,-0.0013917884481559062,0.0003438789546079679,-0.00821197853936273
2013-06-17,0.004533194868781454,0.014854556735647284,0.012810832101288527,0.013551665725578754,0.01744186046511631,0.009756097560975618,0.0024063251976624844,0.010267167145065148
2013-06-18,-0.0005314822196512692,0.013306480615694394,0.016214421190342554,0.004828226555245951,-0.0005714285714286671,-0.006211180124223614,0.008230452674897082,0.0045896623319856555
2013-06-19,-0.020312444270071617,-0.012776831345826078,6.655421961521135e-05,-0.010349288486416586,-0.011149228130360012,0.030555555555555447,-0.010204081632652962,-0.01011639290764721
2013-06-20,-0.014567629512564406,-0.01696865113603696,-0.017697585773251978,-0.019981325863678845,-0.03180109858340563,-0.02695417789757415,-0.015979381443298912,-0.021428571428571463
2013-06-21,-0.008006959068452169,-0.00029256875365701873,-0.004306338304889357,-0.009908536585365724,-0.006718423409973195,-0.0017313019390582385,-0.0061114021302601795,0.004828747894441321
2013-06-24,-0.026505212336257467,-0.010059994146912499,-0.01264579371316532,-0.02001539645881445,0.013527731850293101,-0.020464793617759325,-0.026352775825720265,-0.011175681716584673
2013-06-25,0.00022258663054275374,0.005461734599608414,-0.004127444496690891,0.02278083267871156,-0.001334717484799075,0.00708215297450443,0.010104655359076009,0.007120253164556889
2013-06-26,-0.011325051939810704,0.020147893328628763,0.008600727372373607,0.008064516129032251,0.020196020196020292,-0.005625879043600568,0.003929974991068397,0.007743238693749266
2013-06-27,-0.01077776077907966,-7.205389631437242e-05,0.003914588468510116,0.012380952380952381,0.007860262008733576,-0.009193776520509234,0.002846975088967918,0.0026726057906458767
2013-06-28,0.00698436738945718,0.0005044136191676429,0.0037626417084402064,-0.006773283160865451,-0.002166377816291032,0.0021413276231263545,-0.006032647267565583,0.0034429142603285
2013-07-01,0.03200163821272395,0.015881018401814995,0.008530379106778119,-0.005682894487592294,-0.005355333622810932,0.004273504273504258,-0.008211353088182771,-0.0005534034311012181
2013-07-02,0.022653134883911852,0.005778092874866969,-0.006273179563886067,0.0059058868355876815,-0.012223515715948818,-0.0007092198581559739,-0.0028797696184306165,0.0037652270210410954
2013-07-03,0.005519853071547232,0.0010573432488631962,0.004669424238705089,-0.0005681818181817455,0.002062463170300566,0.002838892831795725,-0.0018050541516245744,0.0005516328331862663
2013-07-05,-0.008031380272880528,0.006513396472203725,0.007964464535987315,0.023119196513170293,0.005880623346074865,0.007784854918612805,0.011573236889692584,0.009703385158231326
2013-07-08,-0.005678216510093703,0.016475444242339377,0.012982799099357178,0.013150583441378094,0.003361590178310392,-0.005266853932584303,0.005720414730068013,0.007426012886316613
2013-07-09,0.017588982136111042,0.0032347981692417704,0.00016578457938520863,0.003473491773309023,0.0007283321194464509,0.0053653370984823034,0.00782083185211535,0.011815718157181632
2013-07-10,-0.003836866067684741,0.0027441429698487063,0.0008285647818913056,-0.0010930952814720563,0.010189228529839944,0.013271539919949449,0.0031746031746031633,-0.005571030640668662
2013-07-11,0.015587928963366915,0.02507440221667312,0.015728595120057864,0.005653839139157402,0.028386167146974062,0.013860013860014009,0.011603375527426074,0.004848093083387184
2013-07-12,-0.0018217233962034562,0.02632984048588405,0.0029992611491465038,-0.003083061298512879,-0.00042034468263973945,0.0006835269993163973,0.0013903371567605127,0.0013938029377078553
2013-07-15,0.0021811951111030403,-0.0031864737441067437,0.0018308885047779722,-0.0014553392759686368,0.01401738155312593,-0.002049180327868938,-0.0006942034015966492,-0.0016059957173447659
2013-07-16,0.006445822988791816,0.0009785693316370914,-0.005495807866470526,0.0021861905629441125,0.0027647221454243365,0.005475701574264136,-0.003820771101076703,0.0005361930294904838
2013-07-17,0.0002668558522789244,0.005930850197151782,-0.0011504272115251402,0.004726413379385619,-0.01461262751585335,-0.005445881552076259,0.0,0.0017148981779206984
2013-07-18,0.0033657162192057832,-0.014836891379701234,-0.008567992425190019,0.01990229781074704,-0.008393956351427145,-0.004106776180698102,-0.00662482566248257,0.009843783436764397
2013-07-19,-0.015768559185599162,0.0036828779060209538,-0.015463081782545851,-0.0037253858435337683,-0.11399548532731374,-0.02130584192439866,0.02106002106002114,0.008370417461326607
2013-07-22,0.003200614096209531,-0.005733381384529723,0.015728228336972627,0.007122507122507171,0.01942675159235674,-0.000702247191011196,0.008937779305603355,-0.0035725543763791556
2013-07-23,-0.017170377035667594,-0.007974166337155753,-0.007576480571858224,0.0019448373408770259,-0.005935645110902721,-0.0014054813773717312,0.002385008517887588,0.0039017188653380774
2013-07-24,0.05136018791861097,-0.007041785690560021,-0.000995684996570101,-0.0007058408328921573,0.004399748585795171,0.0,-0.0047586675730795225,-0.0022058823529412797
2013-07-25,-0.004562219231239895,0.014919381815748922,-0.01683464206248486,-0.002295603037259397,-0.017834793491864787,0.0035186488388458947,-0.0030737704918032405,-0.00021054847878720917
2013-07-26,0.005678226388347918,0.02837837837837842,-0.00264734672251854,-0.007964601769911539,0.00732717425931817,-0.004207573632538653,0.006166495375128367,-0.001895335369063833
2013-07-29,0.015419414747970261,-0.01894170058651956,-0.00347898538018232,-0.00642283675289923,-0.0025300442757748565,-0.0021126760563380254,0.005788219271365191,-0.008017723388543119
2013-07-30,0.01234955815156824,-0.01205488402482846,0.009804425556546148,-0.006464356257856019,0.009828788839568947,0.016937191249117856,0.004400812457684644,-0.002339678825906577
2013-07-31,-0.0017418186254148926,-0.003935055057703085,-0.003558153016726684,0.007229351165732867,-0.0003139717425432176,0.001734906315058904,-0.014829794405123109,-0.0006395906619763858
2013-08-01,0.009162050579221814,0.014441272159883,0.01855244060065875,0.014534362102996523,-0.005339195979899403,0.014201593349497665,-0.004105371193978802,-0.01088
2013-08-02,0.012840400126304052,-0.004450698694243638,0.0025989803388308808,-0.0008843296781039234,0.006946637196084682,0.008196721311475308,0.00893163861216073,-0.008411517308314465
2013-08-05,0.014938609593944108,-0.01058479339929641,-0.001731835289196404,-0.006903876792352603,-0.005957980558168763,0.004742547425474308,-0.006128702757916216,-0.003915171288743857
2013-08-06,-0.008946651119375093,-0.0007973686833450122,-0.009314884011016655,-0.010873440285204983,-0.003785488958990557,-0.014834794335805812,0.005138746145940232,-0.0013101867016049873
2013-08-07,-0.0005807637795987031,-0.012768079800498655,-0.006603031243725299,-0.003424040367633885,0.015294490183660692,-0.000684462696783017,-0.0027266530334014716,-0.0014212310047009291
2013-08-08,-0.008537371134020533,-0.003940588056987049,0.0022567676671145787,-0.008499095840867943,0.025792970090134926,0.006780821917808266,-0.004442925495557137,0.004817166630173064
2013-08-09,-0.014228990942702913,0.005139649692297299,-0.002520500751718502,-0.005653839139157291,-0.005776831863788301,-0.01421865433022651,0.002746309646412648,-0.011549357158422313
2013-08-12,0.02840665789708785,-0.0019175132880306922,-0.005502970715597133,-0.007887013939838594,0.005198776758409629,-0.008281573498964856,-0.000684697021567926,-0.009149029982363333
2013-08-13,0.04752297590375876,-0.009167818261484939,-0.004810944458659261,0.003697541135144977,-0.019470641922725962,0.003479471120389821,0.0027406646111680644,-0.005451106908443637
2013-08-14,0.01824031113049318,-0.008946491138551727,-0.012981515674765909,-0.0025787437833855176,0.0037232392181199003,0.0423023578363384,-0.008199521694567724,-0.005033557046979942
2013-08-15,-0.001183752678538763,-0.016715864625523214,-0.011669272676361642,-0.015881809787626988,-0.017310664605873383,0.00632069194943452,-0.007922838442990021,-0.008881394041596491
2013-08-16,0.008878122983442704,-0.00575976542046297,-0.0032010892023842663,0.0,0.0003145643284052646,0.004231404958677798,-0.014930555555555558,-0.002835753176043565
2013-08-19,0.01076902067128005,0.0026332420476089524,0.010201628651203887,-0.0273972602739726,-0.012798742138364738,-0.015735071433274128,0.003172365174480163,-0.01126151746103965
2013-08-20,-0.013135872457406217,0.005322687957418415,-0.00026566169149178087,0.005595215126374731,0.0072309113496640265,0.0,0.002459592410400502,-0.0010354348826507875
2013-08-21,0.0025732941797729225,-0.008777735204987924,0.004518141480856164,-0.00940138142747493,-0.0003162555344718987,-0.004682274247491569,-0.010164738871363599,-0.004721870321317434
2013-08-22,0.0011955588750041102,0.018132621147696648,0.005038385455103711,0.011233778810768813,0.02467573552673219,0.005376344086021501,-0.0028328611898016387,0.006479981485767228
2013-08-23,-0.0038579624057428763,0.0009664170089391799,-0.004006019777635927,0.0021068760773796935,0.07286199444272912,0.0,0.006392045454545414,0.006208323752586731
2013-08-26,0.0038924640443063208,-0.013102996448398407,-0.004389722094475301,-0.00993883792048933,-0.01726618705035976,0.0023395721925132396,-0.011291460832745237,-0.004913162705667218
2013-08-27,-0.028590395920548684,-0.018447992732608776,-0.01874439900357039,-0.02316602316602312,-0.026061493411420278,-0.012670890296765602,-0.0008922198429692774,-0.003100241129865733
2013-08-28,0.004719299125339305,0.0023137436372049347,-0.0018820207092782315,-0.00039525691699615617,-0.007215874924834442,-0.00033772374197904576,0.00767994284693696,0.023266528449666035
2013-08-29,0.0016384349167735124,0.008523332623055824,0.00810785419236626,0.0023724792408066353,0.016050878255602585,-0.002027027027027062,-0.0038993264799715988,-0.017672219720846538
2013-08-30,-0.009119795907908124,-0.010564124234101024,-0.009971675331612584,-0.0033530571992110847,-0.0044709388971683195,-0.0013540961408259333,0.003914590747331026,-0.001260456055918402
2013-09-03,0.002800198844289392,0.027831162360310246,0.015917016731882727,0.011874134177716211,-0.045508982035928125,0.0006779661016949046,-0.007089684509039351,-0.00011473152822383259
2013-09-04,0.02069426953268838,0.01675900277008302,0.013080203854812122,0.014472912184627429,-0.021486825595984915,0.009485094850948617,0.01285255265976426,0.006999426276534715
2013-09-05,-0.00685976572643765,0.0015665440675658449,0.00909335137791678,0.0046269519953729965,0.0012822567719186218,0.0026845637583892135,-0.0035248501938668353,-0.0046718322698269255
2013-09-06,0.005955948033152136,0.005984359061543598,2.271592509006659e-05,0.008635578583765069,-0.0026572754922362662,-0.004016064257028051,0.00035373187124165817,-0.0011448196908986352
2013-09-09,0.01595662473199555,0.01301291151220152,0.009634059302664255,0.005707762557077611,0.016146635850025737,0.016465053763440762,0.0007072135785006761,0.00905444126074495
2013-09-10,-0.02277834708663673,0.0021687631376998695,0.0006936335553950901,0.015323496027241923,0.023219080713947182,0.02148760330578514,0.005300353356890497,-0.002498864152657987
2013-09-11,-0.05444448847201078,-0.00239712345185783,0.008462174386262955,-0.007639277063536509,0.010805804260574314,0.016828478964401317,0.007732864674868223,0.011614666363015447
2013-09-12,0.010648710780117199,-0.0026031237484981373,-0.003488182072135304,-0.019151333082988997,-0.0015271838729384868,-0.0006365372374285139,-0.012556679455877351,-0.009680324178298005
2013-09-13,-0.01648079067515129,-0.003145285417921473,-0.004474488146521627,0.006699846860643177,0.01040073416947096,0.006369426751592355,0.007064641469445521,0.004773812230052243
2013-09-16,-0.03179139400911235,-0.006243286788399582,-0.0014710823107184634,0.010458262027001286,-0.006933091129276425,0.0006329113924050667,0.0070150824272186,0.003054298642533926
2013-09-17,0.011551596509016493,0.027393095994055372,-0.0018585540863319538,-0.0009409108016559253,0.0039328069266180155,0.003162555344718543,-0.002438174851967956,0.003044998308334268
2013-09-18,0.020557885544910226,0.025853963244238276,0.019421954682556697,0.006027500470898284,0.011843303978135378,0.00876418663303924,0.013966480446927276,0.007195862379131945
2013-09-19,0.016398826201967864,8.332425312640446e-05,-0.005457722062932602,-0.012357236472570587,0.009603841536614643,-0.004625289080567474,-0.00688705234159781,-0.0033489618218351946
2013-09-20,-0.010354016664838706,0.013715311158110532,0.0052539318865894025,0.0009478672985780978,-0.02523781212841869,-0.008163265306122547,0.004507628294035948,-0.006944444444444531
2013-09-23,0.049699877794550984,-0.015331605234873757,-0.01839220931729757,-0.02537878787878778,-0.0015553048092462607,-0.009813232035454256,-0.005868139454608179,-0.01026392961876832
2013-09-24,-0.0031387588206256423,0.008475392468457965,0.00038359839636936677,-0.022153128643606745,-0.008704948075748398,0.0038363171355497716,-0.0031250000000000444,-0.004444444444444473
2013-09-25,-0.015478436098317672,-0.004711425206124886,-0.010836216727939219,0.027424483306836223,0.0015405946695425943,0.0015923566878981443,-0.00766283524904221,-0.0025183150183150094
2013-09-26,0.009739801918595692,0.017495602110986885,0.0010716231457843506,0.0036750483558993796,0.008152591908937135,-0.0034976152623211743,0.0010530010530009903,-0.0008033050263943631
2013-09-27,-0.007136491702406711,-0.006632717213630124,-0.0020269650742700263,0.006745037579495072,0.01525785779676525,-0.00574345883854499,0.012622720897615736,-0.001952452050074549
2013-09-30,-0.012428187378378919,-0.010664219486725135,-0.0005476101672194922,-0.010528330781010786,0.00030057108506165164,-0.0012836970474967568,-0.0053670360110802395,-0.00989643268124285
2013-10-01,0.023512967076853908,0.026580092118730914,0.012665576320789906,0.0052234474753338755,0.009014423076922906,-0.0006426735218508783,0.005744125326370808,-0.00046490004649002437
2013-10-02,0.003279370521529046,-0.0013709300514098688,0.00111162293569822,0.0025019245573518756,0.010125074449076843,-0.0006430868167203174,0.004153686396677125,0.0009302325581395099
2013-10-03,-0.012562717070053075,-0.017940157873389317,-0.01340116416426107,-0.00287963140717995,-0.00176886792452835,-0.010296010296010238,-0.008273009307135593,-0.006737918215613314
